date,region,client,categorie_produit,montant_vente,quantite
2024-10-27,Tanger,Client_0189,Électronique,50.48,8
2024-06-09,Tanger,Client_0095,Mode,734.78,14
2024-07-16,Rabat,Client_0127,Maison,92.48,1
2024-09-16,Casablanca,Client_0025,Maison,1463.07,10
2024-05-27,Casablanca,Client_0065,Alimentaire,371.99,7
2024-08-27,Agadir,Client_0139,Mode,735.36,18
2024-02-16,Agadir,Client_0021,Mode,138.65,12
2024-07-16,Rabat,Client_0016,Mode,806.97,2
2024-02-16,Casablanca,Client_0006,Alimentaire,600.94,18
2024-03-18,Rabat,Client_0106,Maison,114.76,7
2024-05-03,Agadir,Client_0067,Mode,535.93,12
2024-03-15,Agadir,Client_0127,Alimentaire,617.58,14
2024-12-24,Tanger,Client_0036,Mode,1485.39,10
2024-05-16,Rabat,Client_0037,Électronique,351.43,9
2024-03-30,Rabat,Client_0095,Mode,839.93,15
2024-11-20,Casablanca,Client_0138,Électronique,1481.61,10
2024-03-01,Casablanca,Client_0000,Alimentaire,1198.43,19
2024-05-17,Tanger,Client_0152,Alimentaire,1490.38,19
2024-02-19,Marrakech,Client_0041,Maison,1454.03,12
2024-09-15,Marrakech,Client_0179,Mode,759.83,12
2024-04-16,Marrakech,Client_0151,Alimentaire,1059.74,9
2024-04-22,Rabat,Client_0180,Maison,210.14,4
2024-12-15,Rabat,Client_0183,Mode,689.67,1
2024-09-10,Agadir,Client_0062,Alimentaire,1223.08,16
2024-04-27,Rabat,Client_0080,Électronique,782.74,1
2024-07-16,Rabat,Client_0007,Alimentaire,1068.91,13
2024-12-02,Rabat,Client_0186,Électronique,1131.34,3
2024-12-30,Tanger,Client_0172,Maison,417.53,12
2024-02-20,Rabat,Client_0026,Maison,1319.76,9
2024-09-01,Casablanca,Client_0051,Mode,716.74,4
2024-02-04,Casablanca,Client_0145,Mode,354.77,2
2024-10-28,Agadir,Client_0090,Mode,1304.85,9
2024-03-09,Tanger,Client_0085,Maison,655.84,13
2024-12-14,Casablanca,Client_0015,Électronique,1137.95,14
2024-11-15,Tanger,Client_0065,Mode,844.65,3
2024-02-18,Tanger,Client_0004,Mode,603.71,18
2024-03-14,Agadir,Client_0081,Maison,1224.32,9
2024-07-10,Tanger,Client_0130,Électronique,897.48,15
2024-09-17,Rabat,Client_0117,Alimentaire,616.32,10
2024-12-21,Tanger,Client_0080,Mode,208.92,17
2024-03-10,Agadir,Client_0069,Alimentaire,1348.4,13
2024-03-30,Agadir,Client_0114,Alimentaire,101.43,1
2024-09-16,Agadir,Client_0006,Mode,1301.62,11
2024-05-05,Casablanca,Client_0049,Maison,571.94,5
2024-08-18,Rabat,Client_0141,Mode,977.04,9
2024-10-21,Casablanca,Client_0165,Électronique,1387.19,7
2024-05-08,Marrakech,Client_0110,Électronique,269.97,7
2024-10-06,Rabat,Client_0046,Mode,872.08,2
2024-11-08,Tanger,Client_0111,Alimentaire,1158.43,19
2024-04-09,Agadir,Client_0160,Électronique,1148.5,18
2024-11-21,Marrakech,Client_0042,Électronique,812.17,10
2024-10-23,Rabat,Client_0090,Mode,955.87,5
2024-06-30,Casablanca,Client_0028,Mode,1148.41,16
2024-06-22,Agadir,Client_0127,Maison,1269.49,5
2024-11-11,Casablanca,Client_0184,Mode,1154.63,15
2024-12-29,Rabat,Client_0132,Mode,563.31,16
2024-07-06,Rabat,Client_0095,Électronique,1495.25,4
2024-02-26,Marrakech,Client_0187,Électronique,680.03,14
2024-01-31,Tanger,Client_0116,Électronique,85.47,17
2024-03-24,Casablanca,Client_0069,Alimentaire,575.79,17
2024-05-31,Marrakech,Client_0129,Électronique,235.29,16
2024-02-05,Agadir,Client_0069,Électronique,226.09,9
2024-07-31,Tanger,Client_0109,Mode,458.23,2
2024-12-29,Marrakech,Client_0170,Maison,127.39,11
2024-04-15,Casablanca,Client_0131,Électronique,1048.34,15
2024-12-07,Rabat,Client_0055,Maison,157.28,3
2024-08-07,Agadir,Client_0186,Électronique,344.77,16
2024-06-11,Casablanca,Client_0088,Électronique,184.7,19
2024-08-07,Tanger,Client_0136,Maison,141.59,6
2024-09-26,Tanger,Client_0130,Mode,438.24,14
2024-04-29,Rabat,Client_0175,Électronique,879.25,5
2024-12-01,Rabat,Client_0170,Maison,1448.79,5
2024-06-30,Agadir,Client_0099,Électronique,1319.56,6
2024-04-15,Agadir,Client_0128,Alimentaire,1320.1,18
2024-08-04,Rabat,Client_0056,Alimentaire,305.3,18
2024-07-23,Rabat,Client_0180,Alimentaire,434.12,19
2024-03-10,Tanger,Client_0143,Alimentaire,160.77,2
2024-02-13,Rabat,Client_0050,Mode,1178.78,17
2024-11-24,Marrakech,Client_0111,Alimentaire,151.23,1
2024-10-27,Casablanca,Client_0103,Maison,857.21,9
2024-08-15,Rabat,Client_0126,Électronique,409.42,13
2024-07-02,Agadir,Client_0054,Maison,403.0,4
2024-04-16,Marrakech,Client_0000,Alimentaire,1486.55,5
2024-03-24,Agadir,Client_0089,Mode,1147.33,18
2024-12-03,Marrakech,Client_0155,Alimentaire,1263.56,10
2024-09-06,Rabat,Client_0052,Alimentaire,879.37,4
2024-12-28,Casablanca,Client_0185,Mode,1312.97,13
2024-01-21,Agadir,Client_0072,Mode,985.96,13
2024-07-14,Marrakech,Client_0187,Mode,1421.95,17
2024-06-26,Tanger,Client_0186,Mode,457.94,8
2024-01-07,Rabat,Client_0107,Mode,913.21,4
2024-03-10,Casablanca,Client_0149,Mode,1050.69,3
2024-05-06,Rabat,Client_0007,Électronique,619.76,11
2024-06-08,Tanger,Client_0176,Alimentaire,1325.58,12
2024-09-04,Casablanca,Client_0041,Alimentaire,1470.71,9
2024-07-21,Tanger,Client_0154,Mode,765.97,15
2024-05-27,Rabat,Client_0166,Maison,616.43,13
2024-05-22,Marrakech,Client_0024,Mode,734.31,5
2024-07-17,Rabat,Client_0037,Électronique,1286.47,5
2024-06-02,Rabat,Client_0084,Maison,985.93,19
2024-05-21,Rabat,Client_0151,Électronique,114.92,11
2024-11-08,Agadir,Client_0023,Maison,836.15,9
2024-06-13,Tanger,Client_0059,Maison,75.09,3
2024-11-09,Tanger,Client_0177,Mode,1178.88,18
2024-01-21,Tanger,Client_0110,Électronique,526.05,13
2024-03-22,Agadir,Client_0065,Maison,734.41,12
2024-03-09,Marrakech,Client_0141,Électronique,1208.08,9
2024-05-10,Rabat,Client_0052,Mode,117.35,10
2024-03-27,Marrakech,Client_0159,Mode,279.89,13
2024-08-05,Agadir,Client_0105,Mode,627.04,13
2024-10-31,Tanger,Client_0095,Mode,383.39,9
2024-12-10,Rabat,Client_0175,Alimentaire,539.96,10
2024-12-06,Casablanca,Client_0038,Maison,1497.35,19
2024-06-09,Casablanca,Client_0167,Alimentaire,1246.85,6
2024-06-26,Marrakech,Client_0041,Mode,1331.66,7
2024-04-26,Tanger,Client_0110,Maison,1408.73,15
2024-07-14,Casablanca,Client_0103,Maison,544.36,19
2024-11-22,Marrakech,Client_0076,Électronique,480.76,14
2024-03-26,Agadir,Client_0007,Mode,389.39,16
2024-10-15,Marrakech,Client_0025,Alimentaire,1253.67,14
2024-03-21,Marrakech,Client_0139,Électronique,1035.35,2
2024-05-31,Marrakech,Client_0042,Maison,392.45,9
2024-03-01,Rabat,Client_0178,Alimentaire,596.64,3
2024-03-01,Marrakech,Client_0109,Mode,784.73,6
2024-12-19,Marrakech,Client_0099,Alimentaire,815.8,5
2024-01-28,Rabat,Client_0062,Alimentaire,1338.66,14
2024-02-12,Rabat,Client_0048,Alimentaire,601.82,15
2024-06-17,Agadir,Client_0114,Électronique,1367.36,18
2024-03-26,Tanger,Client_0154,Maison,689.98,17
2024-06-25,Casablanca,Client_0136,Alimentaire,1132.24,9
2024-01-17,Casablanca,Client_0166,Maison,1398.87,19
2024-04-07,Marrakech,Client_0064,Électronique,1365.98,9
2024-07-16,Agadir,Client_0198,Mode,132.58,16
2024-04-07,Marrakech,Client_0070,Mode,348.27,6
2024-03-05,Casablanca,Client_0006,Alimentaire,741.51,8
2024-11-25,Rabat,Client_0199,Électronique,675.75,3
2024-12-06,Tanger,Client_0079,Mode,979.29,5
2024-01-05,Agadir,Client_0066,Électronique,1419.83,7
2024-01-02,Rabat,Client_0137,Électronique,212.99,1
2024-01-22,Tanger,Client_0198,Alimentaire,705.2,4
2024-04-21,Agadir,Client_0180,Alimentaire,329.0,16
2024-02-26,Agadir,Client_0100,Électronique,1346.46,14
2024-03-06,Casablanca,Client_0094,Électronique,1448.64,1
2024-11-25,Rabat,Client_0086,Alimentaire,744.12,4
2024-04-07,Agadir,Client_0184,Électronique,200.81,10
2024-05-23,Agadir,Client_0090,Alimentaire,1188.68,11
2024-05-04,Tanger,Client_0102,Maison,1060.85,7
2024-06-15,Casablanca,Client_0125,Électronique,564.27,4
2024-03-26,Marrakech,Client_0154,Alimentaire,1336.74,1
2024-03-16,Casablanca,Client_0181,Électronique,1464.96,1
2024-12-09,Marrakech,Client_0112,Alimentaire,858.89,17
2024-10-20,Rabat,Client_0003,Électronique,870.31,10
2024-02-28,Rabat,Client_0087,Mode,481.39,5
2024-05-17,Agadir,Client_0150,Mode,897.53,7
2024-04-08,Rabat,Client_0175,Électronique,687.48,8
2024-07-10,Agadir,Client_0169,Mode,488.18,2
2024-08-30,Casablanca,Client_0002,Électronique,147.42,9
2024-11-14,Rabat,Client_0090,Électronique,416.43,4
2024-02-18,Casablanca,Client_0002,Maison,336.89,12
2024-02-01,Casablanca,Client_0155,Maison,835.96,11
2024-10-03,Rabat,Client_0190,Mode,922.42,5
2024-01-20,Casablanca,Client_0080,Maison,932.43,12
2024-06-02,Rabat,Client_0158,Maison,612.86,4
2024-03-08,Rabat,Client_0137,Électronique,660.78,13
2024-08-01,Rabat,Client_0176,Alimentaire,1259.65,1
2024-05-22,Marrakech,Client_0093,Électronique,740.54,18
2024-08-19,Casablanca,Client_0125,Maison,1482.27,4
2024-07-31,Tanger,Client_0112,Électronique,687.44,4
2024-03-19,Rabat,Client_0148,Mode,991.89,8
2024-08-01,Casablanca,Client_0099,Alimentaire,123.03,6
2024-04-25,Agadir,Client_0052,Maison,997.34,4
2024-04-01,Rabat,Client_0086,Maison,1284.57,4
2024-09-26,Rabat,Client_0088,Électronique,1416.56,11
2024-06-16,Tanger,Client_0053,Électronique,1496.11,9
2024-02-27,Marrakech,Client_0184,Électronique,459.16,14
2024-10-10,Marrakech,Client_0019,Électronique,884.29,4
2024-01-26,Rabat,Client_0112,Maison,703.54,13
2024-03-06,Casablanca,Client_0048,Électronique,867.54,6
2024-09-04,Agadir,Client_0134,Maison,278.31,13
2024-09-10,Agadir,Client_0028,Électronique,1291.42,3
2024-02-13,Casablanca,Client_0047,Alimentaire,1368.87,7
2024-04-06,Rabat,Client_0012,Alimentaire,702.01,1
2024-02-11,Agadir,Client_0002,Électronique,456.62,11
2024-08-14,Marrakech,Client_0001,Électronique,254.21,2
2024-09-18,Casablanca,Client_0015,Mode,1041.46,5
2024-06-15,Tanger,Client_0093,Alimentaire,502.74,14
2024-10-05,Rabat,Client_0101,Maison,1368.83,13
2024-03-29,Casablanca,Client_0133,Alimentaire,1022.97,16
2024-06-26,Agadir,Client_0044,Maison,986.24,15
2024-07-15,Rabat,Client_0070,Électronique,861.13,3
2024-11-02,Marrakech,Client_0132,Alimentaire,116.38,6
2024-09-23,Rabat,Client_0055,Alimentaire,1401.29,9
2024-09-24,Rabat,Client_0198,Mode,960.51,3
2024-03-14,Marrakech,Client_0126,Mode,1491.39,13
2024-01-08,Marrakech,Client_0031,Alimentaire,829.17,13
2024-10-23,Rabat,Client_0048,Alimentaire,1079.66,7
2024-06-12,Marrakech,Client_0012,Alimentaire,131.5,5
2024-03-25,Casablanca,Client_0157,Maison,966.02,8
2024-03-12,Marrakech,Client_0024,Électronique,1158.74,8
2024-02-24,Marrakech,Client_0059,Mode,1178.85,7
2024-02-16,Rabat,Client_0058,Électronique,1166.66,19
2024-08-25,Casablanca,Client_0155,Mode,378.11,7
2024-04-13,Tanger,Client_0057,Mode,1464.33,4
2024-07-28,Tanger,Client_0019,Mode,1493.01,10
2024-02-11,Agadir,Client_0161,Alimentaire,159.61,13
2024-11-11,Marrakech,Client_0132,Mode,1407.85,4
2024-09-24,Marrakech,Client_0187,Électronique,469.7,19
2024-09-19,Casablanca,Client_0170,Mode,1049.46,10
2024-12-01,Tanger,Client_0056,Électronique,540.26,7
2024-12-30,Agadir,Client_0184,Mode,1453.24,5
2024-09-15,Casablanca,Client_0053,Mode,197.18,3
2024-10-09,Marrakech,Client_0111,Alimentaire,771.73,2
2024-04-23,Tanger,Client_0172,Électronique,670.67,11
2024-12-28,Agadir,Client_0085,Mode,522.73,10
2024-02-09,Rabat,Client_0036,Mode,986.02,13
2024-08-07,Tanger,Client_0083,Électronique,240.03,7
2024-05-08,Agadir,Client_0047,Mode,1089.16,10
2024-01-08,Casablanca,Client_0117,Maison,1471.86,4
2024-04-10,Rabat,Client_0181,Alimentaire,1216.61,16
2024-06-24,Agadir,Client_0047,Électronique,1297.02,6
2024-04-16,Agadir,Client_0111,Alimentaire,571.47,9
2024-04-10,Marrakech,Client_0109,Maison,521.09,13
2024-09-16,Tanger,Client_0005,Maison,799.72,7
2024-09-02,Marrakech,Client_0161,Maison,116.3,18
2024-10-01,Rabat,Client_0190,Électronique,1420.77,14
2024-02-01,Agadir,Client_0077,Maison,258.49,5
2024-05-16,Marrakech,Client_0175,Électronique,1359.37,13
2024-01-12,Tanger,Client_0022,Électronique,171.19,8
2024-10-28,Rabat,Client_0125,Mode,1242.81,15
2024-01-16,Casablanca,Client_0083,Électronique,270.35,19
2024-05-08,Marrakech,Client_0012,Maison,105.29,9
2024-03-03,Rabat,Client_0046,Électronique,1093.26,6
2024-04-18,Casablanca,Client_0043,Électronique,456.38,14
2024-01-21,Marrakech,Client_0104,Alimentaire,1086.02,10
2024-06-06,Rabat,Client_0159,Maison,854.87,9
2024-09-25,Rabat,Client_0153,Électronique,207.77,17
2024-06-10,Marrakech,Client_0180,Mode,1401.59,13
2024-09-16,Rabat,Client_0013,Électronique,705.86,17
2024-04-11,Agadir,Client_0179,Électronique,1114.95,19
2024-08-10,Marrakech,Client_0120,Alimentaire,776.48,13
2024-02-28,Rabat,Client_0035,Maison,926.32,9
2024-09-03,Casablanca,Client_0007,Maison,489.02,1
2024-05-07,Casablanca,Client_0167,Mode,340.52,1
2024-10-09,Agadir,Client_0149,Mode,836.73,5
2024-11-20,Marrakech,Client_0015,Mode,688.32,8
2024-01-25,Rabat,Client_0090,Électronique,615.66,18
2024-05-10,Rabat,Client_0119,Électronique,1025.22,4
2024-12-18,Casablanca,Client_0187,Mode,1051.23,1
2024-07-14,Agadir,Client_0059,Maison,116.58,15
2024-10-07,Casablanca,Client_0009,Maison,541.18,4
2024-06-02,Casablanca,Client_0152,Mode,647.06,9
2024-05-12,Agadir,Client_0030,Alimentaire,190.49,10
2024-08-14,Marrakech,Client_0020,Maison,392.06,15
2024-07-07,Rabat,Client_0080,Maison,124.88,3
2024-09-21,Marrakech,Client_0032,Mode,1494.55,2
2024-05-13,Tanger,Client_0030,Maison,1118.01,5
2024-07-29,Tanger,Client_0148,Électronique,176.8,1
2024-02-29,Tanger,Client_0035,Électronique,79.36,11
2024-12-29,Agadir,Client_0192,Maison,1092.97,12
2024-12-29,Casablanca,Client_0131,Électronique,686.83,3
2024-07-31,Marrakech,Client_0067,Alimentaire,1190.86,16
2024-08-03,Rabat,Client_0089,Maison,1389.04,14
2024-08-13,Tanger,Client_0131,Mode,918.99,12
2024-05-10,Marrakech,Client_0008,Électronique,321.31,16
2024-03-16,Tanger,Client_0029,Alimentaire,1184.18,8
2024-10-12,Tanger,Client_0114,Alimentaire,1435.93,17
2024-10-03,Rabat,Client_0044,Électronique,891.34,17
2024-06-04,Agadir,Client_0003,Alimentaire,1038.9,7
2024-09-04,Casablanca,Client_0068,Maison,539.34,15
2024-08-05,Agadir,Client_0022,Alimentaire,603.22,9
2024-07-08,Marrakech,Client_0015,Électronique,1115.25,4
2024-06-11,Agadir,Client_0021,Alimentaire,1395.27,8
2024-06-28,Marrakech,Client_0071,Électronique,962.03,10
2024-02-03,Marrakech,Client_0047,Électronique,1195.28,15
2024-02-10,Casablanca,Client_0189,Alimentaire,298.87,18
2024-11-02,Rabat,Client_0187,Électronique,357.34,14
2024-12-03,Casablanca,Client_0106,Électronique,821.45,5
2024-11-09,Agadir,Client_0132,Mode,306.0,9
2024-03-15,Marrakech,Client_0006,Maison,970.74,13
2024-10-05,Tanger,Client_0050,Électronique,472.9,19
2024-06-24,Tanger,Client_0064,Maison,1197.72,11
2024-05-29,Marrakech,Client_0008,Mode,1221.76,12
2024-09-29,Casablanca,Client_0081,Mode,722.49,3
2024-11-20,Rabat,Client_0044,Mode,312.18,2
2024-04-17,Casablanca,Client_0121,Mode,987.82,15
2024-05-18,Marrakech,Client_0174,Maison,1489.54,5
2024-12-15,Marrakech,Client_0194,Alimentaire,952.76,7
2024-09-27,Rabat,Client_0151,Alimentaire,101.87,4
2024-12-12,Agadir,Client_0009,Maison,75.08,5
2024-10-15,Agadir,Client_0072,Électronique,514.52,16
2024-07-30,Rabat,Client_0047,Maison,333.89,15
2024-09-28,Agadir,Client_0162,Électronique,1228.92,16
2024-03-06,Tanger,Client_0181,Électronique,1274.97,4
2024-09-04,Agadir,Client_0086,Alimentaire,425.0,6
2024-06-04,Agadir,Client_0110,Mode,522.18,18
2024-02-16,Agadir,Client_0198,Alimentaire,392.56,3
2024-07-19,Tanger,Client_0015,Alimentaire,1367.15,5
2024-05-27,Agadir,Client_0052,Maison,778.84,2
2024-05-03,Tanger,Client_0039,Maison,1001.4,16
2024-01-01,Rabat,Client_0099,Électronique,652.45,6
2024-09-03,Casablanca,Client_0019,Maison,964.97,15
2024-12-08,Rabat,Client_0068,Électronique,609.49,18
2024-05-07,Casablanca,Client_0044,Électronique,542.53,6
2024-07-09,Rabat,Client_0005,Mode,970.0,13
2024-03-07,Casablanca,Client_0196,Mode,907.04,13
2024-01-04,Casablanca,Client_0176,Alimentaire,475.62,1
2024-10-29,Marrakech,Client_0038,Mode,266.56,16
2024-10-20,Casablanca,Client_0101,Électronique,584.44,4
2024-05-22,Casablanca,Client_0129,Maison,652.04,17
2024-07-09,Marrakech,Client_0106,Mode,961.59,18
2024-01-21,Agadir,Client_0038,Mode,1376.07,16
2024-08-14,Agadir,Client_0117,Mode,102.47,1
2024-11-08,Marrakech,Client_0148,Mode,403.31,6
2024-04-26,Tanger,Client_0167,Électronique,330.89,11
2024-10-28,Casablanca,Client_0081,Électronique,778.33,6
2024-05-21,Casablanca,Client_0053,Alimentaire,673.07,17
2024-02-08,Marrakech,Client_0109,Maison,1107.1,4
2024-12-20,Marrakech,Client_0011,Alimentaire,401.5,14
2024-09-08,Tanger,Client_0164,Alimentaire,912.02,14
2024-11-28,Agadir,Client_0109,Mode,1331.59,8
2024-07-25,Rabat,Client_0037,Maison,1370.48,2
2024-07-28,Agadir,Client_0142,Mode,1440.24,5
2024-04-24,Casablanca,Client_0006,Électronique,1171.23,4
2024-08-12,Marrakech,Client_0077,Alimentaire,1363.68,10
2024-05-13,Tanger,Client_0177,Maison,390.07,3
2024-09-07,Agadir,Client_0064,Électronique,336.49,16
2024-08-06,Tanger,Client_0101,Alimentaire,59.41,10
2024-03-31,Agadir,Client_0194,Maison,1074.92,15
2024-12-19,Casablanca,Client_0100,Alimentaire,1409.33,4
2024-02-15,Rabat,Client_0043,Maison,321.06,1
2024-02-07,Tanger,Client_0030,Alimentaire,973.57,15
2024-05-21,Tanger,Client_0170,Mode,1132.37,10
2024-04-09,Rabat,Client_0076,Alimentaire,1395.04,18
2024-11-23,Tanger,Client_0047,Alimentaire,987.95,16
2024-07-08,Tanger,Client_0081,Maison,1456.93,9
2024-02-04,Agadir,Client_0126,Maison,549.78,19
2024-05-26,Agadir,Client_0188,Mode,557.4,17
2024-01-30,Rabat,Client_0083,Maison,837.37,10
2024-11-29,Casablanca,Client_0009,Alimentaire,606.08,19
2024-03-24,Tanger,Client_0028,Maison,52.07,8
2024-10-07,Casablanca,Client_0047,Maison,1111.07,19
2024-12-09,Rabat,Client_0189,Maison,1139.99,5
2024-09-26,Rabat,Client_0115,Mode,1133.11,2
2024-06-02,Agadir,Client_0012,Mode,550.28,15
2024-04-11,Tanger,Client_0171,Électronique,807.32,17
2024-08-02,Marrakech,Client_0046,Mode,571.96,10
2024-05-29,Rabat,Client_0102,Mode,73.25,2
2024-03-23,Tanger,Client_0191,Mode,865.55,9
2024-04-19,Casablanca,Client_0090,Alimentaire,229.45,2
2024-10-01,Agadir,Client_0052,Électronique,166.06,18
2024-07-19,Casablanca,Client_0091,Alimentaire,1145.47,12
2024-10-10,Rabat,Client_0076,Mode,63.78,15
2024-06-21,Rabat,Client_0043,Mode,1440.56,6
2024-11-22,Casablanca,Client_0155,Électronique,797.12,18
2024-07-24,Rabat,Client_0001,Électronique,1475.37,13
2024-03-03,Tanger,Client_0100,Maison,134.1,4
2024-03-13,Rabat,Client_0056,Mode,896.12,12
2024-09-07,Agadir,Client_0056,Mode,556.52,9
2024-05-03,Tanger,Client_0033,Alimentaire,1273.05,2
2024-04-30,Marrakech,Client_0057,Maison,573.77,16
2024-10-01,Rabat,Client_0179,Mode,427.71,1
2024-04-29,Rabat,Client_0156,Alimentaire,1293.45,4
2024-11-12,Agadir,Client_0034,Électronique,593.25,15
2024-06-12,Agadir,Client_0074,Alimentaire,74.41,1
2024-10-12,Casablanca,Client_0175,Mode,615.92,15
2024-09-21,Casablanca,Client_0032,Alimentaire,999.06,3
2024-11-15,Casablanca,Client_0114,Alimentaire,418.82,13
2024-06-09,Agadir,Client_0074,Maison,676.38,18
2024-11-03,Casablanca,Client_0072,Maison,132.24,13
2024-03-29,Casablanca,Client_0077,Électronique,902.73,10
2024-05-21,Marrakech,Client_0008,Maison,1146.63,7
2024-07-21,Casablanca,Client_0047,Alimentaire,649.3,8
2024-11-04,Rabat,Client_0066,Maison,659.34,1
2024-08-14,Agadir,Client_0163,Mode,178.01,18
2024-11-29,Tanger,Client_0198,Alimentaire,342.81,12
2024-08-09,Marrakech,Client_0118,Alimentaire,274.28,18
2024-02-10,Agadir,Client_0171,Alimentaire,748.45,12
2024-07-14,Agadir,Client_0187,Mode,817.42,9
2024-03-08,Rabat,Client_0190,Alimentaire,1425.96,2
2024-09-20,Casablanca,Client_0132,Maison,156.19,14
2024-01-02,Rabat,Client_0118,Mode,919.81,4
2024-12-26,Casablanca,Client_0085,Alimentaire,813.42,15
2024-05-04,Casablanca,Client_0105,Maison,798.54,17
2024-04-19,Agadir,Client_0075,Maison,1316.08,19
2024-03-26,Casablanca,Client_0039,Électronique,348.03,6
2024-04-29,Marrakech,Client_0018,Maison,109.12,9
2024-05-06,Marrakech,Client_0046,Maison,1024.79,17
2024-09-11,Marrakech,Client_0064,Électronique,550.48,15
2024-07-01,Agadir,Client_0194,Électronique,75.51,5
2024-01-16,Rabat,Client_0145,Mode,414.49,18
2024-03-02,Tanger,Client_0177,Maison,498.52,4
2024-06-06,Casablanca,Client_0029,Mode,944.42,2
2024-09-24,Tanger,Client_0125,Mode,300.25,19
2024-02-04,Rabat,Client_0065,Alimentaire,648.93,5
2024-09-23,Rabat,Client_0004,Mode,749.59,4
2024-03-04,Agadir,Client_0092,Mode,715.89,5
2024-02-19,Marrakech,Client_0096,Mode,1462.21,19
2024-09-11,Marrakech,Client_0169,Mode,115.98,13
2024-05-28,Rabat,Client_0093,Électronique,1428.9,16
2024-11-20,Agadir,Client_0105,Maison,893.81,12
2024-10-30,Agadir,Client_0132,Alimentaire,1203.81,9
2024-10-02,Casablanca,Client_0177,Électronique,674.07,16
2024-12-22,Marrakech,Client_0084,Alimentaire,708.06,14
2024-06-20,Rabat,Client_0057,Alimentaire,1325.02,1
2024-07-19,Tanger,Client_0078,Électronique,1349.11,4
2024-11-19,Marrakech,Client_0007,Mode,396.1,9
2024-02-04,Casablanca,Client_0158,Électronique,338.9,19
2024-08-03,Agadir,Client_0011,Alimentaire,769.54,14
2024-03-05,Rabat,Client_0148,Alimentaire,1355.4,12
2024-01-08,Marrakech,Client_0093,Mode,517.41,4
2024-10-27,Tanger,Client_0189,Électronique,995.42,7
2024-12-08,Casablanca,Client_0090,Maison,1076.82,17
2024-11-27,Casablanca,Client_0032,Alimentaire,1179.08,1
2024-03-16,Marrakech,Client_0153,Électronique,867.69,14
2024-06-22,Tanger,Client_0099,Mode,633.56,15
2024-02-16,Casablanca,Client_0167,Mode,1452.17,12
2024-01-15,Rabat,Client_0192,Maison,936.43,12
2024-12-26,Casablanca,Client_0186,Alimentaire,1106.42,6
2024-05-26,Tanger,Client_0014,Maison,550.23,13
2024-01-26,Agadir,Client_0113,Maison,1021.43,16
2024-11-03,Agadir,Client_0128,Maison,423.81,14
2024-04-02,Marrakech,Client_0010,Maison,405.39,7
2024-08-19,Tanger,Client_0054,Mode,1086.35,16
2024-01-21,Casablanca,Client_0001,Alimentaire,806.02,9
2024-11-02,Casablanca,Client_0064,Maison,1040.75,14
